dataset_id,seed,ch,int,nre,pb,sc,sil,vdb,vdu,cohesiveness.max,cohesiveness.mean,cohesiveness.min,conceptvar.max,conceptvar.mean,conceptvar.min,impconceptvar.max,impconceptvar.mean,impconceptvar.min,wg_dist.max,wg_dist.mean,wg_dist.min,attr_to_inst,cat_to_num,freq_class.max,freq_class.mean,freq_class.min,inst_to_attr,nr_attr,nr_bin,nr_cat,nr_class,nr_inst,nr_num,num_to_cat,attr_conc.max,attr_conc.mean,attr_conc.min,attr_ent.max,attr_ent.mean,attr_ent.min,class_conc.max,class_conc.mean,class_conc.min,class_ent,eq_num_attr,joint_ent.max,joint_ent.mean,joint_ent.min,mut_inf.max,mut_inf.mean,mut_inf.min,ns_ratio,one_itemset.max,one_itemset.mean,one_itemset.min,two_itemset.max,two_itemset.mean,two_itemset.min,best_node.max,best_node.mean,best_node.min,elite_nn.max,elite_nn.mean,elite_nn.min,linear_discr.max,linear_discr.mean,linear_discr.min,naive_bayes.max,naive_bayes.mean,naive_bayes.min,one_nn.max,one_nn.mean,one_nn.min,random_node.max,random_node.mean,random_node.min,worst_node.max,worst_node.mean,worst_node.min,leaves,leaves_branch.max,leaves_branch.mean,leaves_branch.min,leaves_corrob.max,leaves_corrob.mean,leaves_corrob.min,leaves_homo.max,leaves_homo.mean,leaves_homo.min,leaves_per_class.max,leaves_per_class.mean,leaves_per_class.min,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.max,nodes_per_level.mean,nodes_per_level.min,nodes_repeated.max,nodes_repeated.mean,nodes_repeated.min,tree_depth.max,tree_depth.mean,tree_depth.min,tree_imbalance.max,tree_imbalance.mean,tree_imbalance.min,tree_shape.max,tree_shape.mean,tree_shape.min,var_importance.max,var_importance.mean,var_importance.min,cor.max,cor.mean,cor.min,cov.max,cov.mean,cov.min,eigenvalues.max,eigenvalues.mean,eigenvalues.min,g_mean.max,g_mean.mean,g_mean.min,gravity,h_mean.max,h_mean.mean,h_mean.min,iq_range.max,iq_range.mean,iq_range.min,kurtosis.max,kurtosis.mean,kurtosis.min,mad.max,mad.mean,mad.min,nr_cor_attr,nr_norm,nr_outliers,skewness.max,skewness.mean,skewness.min,sparsity.max,sparsity.mean,sparsity.min,t_mean.max,t_mean.mean,t_mean.min
1461,2,1224.924042487619,3.726918803512844,0.3608740631235639,-0.1379631856615739,0.0,0.1621055556569334,3.6201334857470777,1.8816485111693892e-13,22604.75,22565.08766671828,11419.5,,,,,,,1.149991188835817,0.4065230627534726,0.3000951366301882,0.0003538961757094,1.2857142857142858,0.8830151954170445,0.5,0.1169848045829554,2825.6875,16.0,3.0,9.0,2.0,45211.0,7.0,0.7777777777777778,0.391830703190607,0.0275563424728135,3.52136512178305e-05,3.055352981989424,1.4214994215426089,0.1302122119717191,0.022866822098605,0.0085373286648778,0.0005015129388703,0.5206312212538164,34.95507636710175,3.564062373321645,1.9272363477365009,0.6504190768674007,0.0424109921091742,0.0148942950599247,0.0004243563581348,94.43918767712324,0.9819734135497998,0.2045454545454545,0.0047333613501139,0.977240052199686,0.3530895334174023,0.0110592554909203,0.8284388615402025,0.8281567120930153,0.8281212337387478,0.8905677490583435,0.8522096012745928,0.8262745950404118,0.9167394693606836,0.8658131354243169,0.8302665310546371,0.9146366220100416,0.8423916595204494,0.6630057234962892,0.8524627258920985,0.8254635921587612,0.7373994836554659,0.8284388615402025,0.8244524126408758,0.7910782392173518,0.8284388615402025,0.8281567120930153,0.8281212337387478,4806.0,41.0,17.833541406575115,5.0,0.0523545154940169,0.0002080732417811,2.2118510981840703e-05,257768433321534.44,230115921963.8633,30758.4,0.5520183104452767,0.5,0.4479816895547233,4805.0,686.4285714285714,0.1062794452677445,367.0,117.1951219512195,1.0,1315.0,686.4285714285714,102.0,41.0,16.835500988450733,0.0,0.1764479676449858,0.025368159730631,9.094527844327685e-13,0.15625,0.001848368171473,1.864464138634503e-11,0.3410799923520249,0.1428571428571428,0.0194916296584356,0.4548196354805014,0.057295195847626,0.0012030569167003,0.4548296956361191,0.0572964631600757,0.0012030835271165,1.5093268643849784,1.0000221190002203,0.5401322081867357,,,,1.3370174965716022,,,,1.562052390856128,0.7006222347908807,0.0,4506.162639129119,672.9256271351766,-1.0599986905583814,1.2470224709833129,0.4937868525500902,0.0,0.0,2.0,6.0,41.84367776981948,8.805607594463082,0.0930728378047163,0.4999889404998894,0.1828798098727841,0.0001173930141482,-0.0348763144341782,-0.2254827098678639,-0.4114531064930479
1461,8,1224.924042487619,3.726918803512844,0.3608740631235639,-0.1379631856615739,0.0,0.1621055556569334,3.6201334857470777,1.8816485111693892e-13,22604.75,22565.08766671828,11419.5,,,,,,,1.149991188835817,0.4065230627534726,0.3000951366301882,0.0003538961757094,1.2857142857142858,0.8830151954170445,0.5,0.1169848045829554,2825.6875,16.0,3.0,9.0,2.0,45211.0,7.0,0.7777777777777778,0.391830703190607,0.0275563424728135,3.52136512178305e-05,3.055352981989424,1.4214994215426089,0.1302122119717191,0.022866822098605,0.0085373286648778,0.0005015129388703,0.5206312212538164,34.95507636710175,3.564062373321645,1.9272363477365009,0.6504190768674007,0.0424109921091742,0.0148942950599247,0.0004243563581348,94.43918767712324,0.9819734135497998,0.2045454545454545,0.0047333613501139,0.977240052199686,0.3530895334174023,0.0110592554909203,0.8284388615402025,0.8281567120930153,0.8281212337387478,0.8905677490583435,0.8522096012745928,0.8262745950404118,0.9167394693606836,0.8658131354243169,0.8302665310546371,0.9146366220100416,0.8423916595204494,0.6630057234962892,0.8524627258920985,0.8254635921587612,0.7373994836554659,0.8284388615402025,0.8281567120930153,0.8281212337387478,0.8284388615402025,0.8281567120930153,0.8281212337387478,4805.0,41.0,17.834547346514046,5.0,0.0523545154940169,0.0002081165452653,2.2118510981840703e-05,257714798607984.4,230126129035.85764,30752.0,0.5504682622268471,0.5,0.449531737773153,4804.0,686.2857142857143,0.1062573267567627,370.0,117.17073170731707,1.0,1343.0,686.2857142857143,103.0,41.0,16.836507440940785,0.0,0.1764479676449858,0.025364966133411,9.094527844327685e-13,0.15625,0.0018476599453724,1.864464138634503e-11,0.3423900950678524,0.1428571428571428,0.0202984030939418,0.4548196354805014,0.057295195847626,0.0012030569167003,0.4548296956361191,0.0572964631600757,0.0012030835271165,1.5093268643849784,1.0000221190002203,0.5401322081867357,,,,1.3370174965716022,,,,1.562052390856128,0.7006222347908807,0.0,4506.162639129119,672.9256271351766,-1.0599986905583814,1.2470224709833129,0.4937868525500902,0.0,0.0,2.0,6.0,41.84367776981948,8.805607594463082,0.0930728378047163,0.4999889404998894,0.1828798098727841,0.0001173930141482,-0.0348763144341782,-0.2254827098678639,-0.4114531064930479
1461,32,1224.924042487619,3.726918803512844,0.3608740631235639,-0.1379631856615739,0.0,0.1621055556569334,3.6201334857470777,1.8816485111693892e-13,22604.75,22565.08766671828,11419.5,,,,,,,1.149991188835817,0.4065230627534726,0.3000951366301882,0.0003538961757094,1.2857142857142858,0.8830151954170445,0.5,0.1169848045829554,2825.6875,16.0,3.0,9.0,2.0,45211.0,7.0,0.7777777777777778,0.391830703190607,0.0275563424728135,3.52136512178305e-05,3.055352981989424,1.4214994215426089,0.1302122119717191,0.022866822098605,0.0085373286648778,0.0005015129388703,0.5206312212538164,34.95507636710175,3.564062373321645,1.9272363477365009,0.6504190768674007,0.0424109921091742,0.0148942950599247,0.0004243563581348,94.43918767712324,0.9819734135497998,0.2045454545454545,0.0047333613501139,0.977240052199686,0.3530895334174023,0.0110592554909203,0.8284388615402025,0.8281567120930153,0.8281212337387478,0.8905677490583435,0.8522096012745928,0.8262745950404118,0.9167394693606836,0.8658131354243169,0.8302665310546371,0.9146366220100416,0.8423916595204494,0.6630057234962892,0.8524627258920985,0.8254635921587612,0.7373994836554659,0.8284388615402025,0.8281567120930153,0.8281212337387478,0.8284388615402025,0.8281567120930153,0.8281212337387478,4816.0,41.0,17.8656561461794,5.0,0.0523545154940169,0.0002076411960132,2.2118510981840703e-05,258304780457034.9,230533884539.49356,30822.4,0.5508720930232558,0.5,0.4491279069767442,4815.0,687.8571428571429,0.1065006303775629,366.0,117.4390243902439,1.0,1326.0,687.8571428571429,107.0,41.0,16.86761499325096,0.0,0.1764479676449858,0.0253596195011316,9.094527844327685e-13,0.15625,0.0018429802345279,1.864464138634503e-11,0.3407165997157253,0.1428571428571428,0.0172270705251253,0.4548196354805014,0.057295195847626,0.0012030569167003,0.4548296956361191,0.0572964631600757,0.0012030835271165,1.5093268643849784,1.0000221190002203,0.5401322081867357,,,,1.3370174965716022,,,,1.562052390856128,0.7006222347908807,0.0,4506.162639129119,672.9256271351766,-1.0599986905583814,1.2470224709833129,0.4937868525500902,0.0,0.0,2.0,6.0,41.84367776981948,8.805607594463082,0.0930728378047163,0.4999889404998894,0.1828798098727841,0.0001173930141482,-0.0348763144341782,-0.2254827098678639,-0.4114531064930479
1461,average,1224.924042487619,3.726918803512844,0.3608740631235639,-0.1379631856615739,0.0,0.1621055556569334,3.6201334857470777,1.881648511169389e-13,22604.75,22565.08766671828,11419.5,,,,,,,1.149991188835817,0.4065230627534726,0.3000951366301882,0.0003538961757094,1.2857142857142858,0.8830151954170445,0.5,0.1169848045829554,2825.6875,16.0,3.0,9.0,2.0,45211.0,7.0,0.7777777777777778,0.391830703190607,0.0275563424728135,3.52136512178305e-05,3.055352981989424,1.4214994215426089,0.1302122119717191,0.022866822098605,0.0085373286648778,0.0005015129388703,0.5206312212538164,34.95507636710175,3.564062373321645,1.9272363477365009,0.6504190768674007,0.0424109921091742,0.0148942950599247,0.0004243563581348,94.43918767712324,0.9819734135497998,0.2045454545454545,0.0047333613501139,0.977240052199686,0.3530895334174023,0.0110592554909203,0.8284388615402025,0.8281567120930152,0.8281212337387478,0.8905677490583436,0.8522096012745927,0.8262745950404118,0.9167394693606836,0.8658131354243169,0.8302665310546371,0.9146366220100416,0.8423916595204494,0.6630057234962892,0.8524627258920985,0.8254635921587612,0.7373994836554659,0.8284388615402025,0.8269219456089688,0.8157735688982825,0.8284388615402025,0.8281567120930152,0.8281212337387478,4809.0,41.0,17.844581633089522,5.0,0.0523545154940169,0.0002079436610199,2.2118510981840703e-05,257929337462184.6,230258645179.73816,30777.6,0.5511195552317932,0.5,0.4488804447682068,4808.0,686.8571428571428,0.1063458008006901,367.6666666666667,117.26829268292684,1.0,1328.0,686.8571428571428,104.0,41.0,16.846541140880827,0.0,0.1764479676449858,0.0253642484550579,9.094527844327685e-13,0.15625,0.0018463361171244,1.864464138634503e-11,0.3413955623785342,0.1428571428571428,0.0190057010925009,0.4548196354805014,0.057295195847626,0.0012030569167003,0.4548296956361191,0.0572964631600757,0.0012030835271165,1.5093268643849784,1.0000221190002203,0.5401322081867357,,,,1.3370174965716022,,,,1.562052390856128,0.7006222347908807,0.0,4506.162639129119,672.9256271351766,-1.0599986905583814,1.2470224709833129,0.4937868525500903,0.0,0.0,2.0,6.0,41.84367776981948,8.805607594463082,0.0930728378047163,0.4999889404998894,0.1828798098727841,0.0001173930141482,-0.0348763144341782,-0.2254827098678639,-0.4114531064930478
1475,2,23.9609999266983,8.39883944500333,1.594243407567355,-0.0042338439490973,0.0,-0.103216144828232,11.587609836635906,0.0,2399.6875,1836.1510399640408,438.375,0.9249238506255316,0.7508391706196885,0.5758230685805854,2178.0625,1373.553213877084,249.09375,3.31301920959697,1.3502370410216504,0.9141711435873238,0.0083360575351422,0.0,0.4174566851912389,0.1666666666666666,0.0794377247466492,119.96078431372548,51.0,0.0,0.0,6.0,6118.0,51.0,,,,,,,,,,,2.300007058067345,,,,,,,,,,,,,,,0.2467395560374687,0.2458915717057343,0.2450980392156862,0.4171421545139547,0.3434987471687386,0.2768732498361357,0.4679593082760536,0.4046576860540012,0.2570782632965089,0.2152836063213377,0.134107153702145,0.046608301271142,0.6295926404371557,0.53835029451036,0.4389173848619263,0.2467395560374687,0.2407952304162888,0.1941346263212309,0.2856273090774683,0.2499444986919125,0.2450980392156862,1759.0,32.0,16.091529277998863,3.0,0.0377574370709382,0.000568504832291,0.0001634521085322,236088983552.0,1359284111.1432106,4690.666666666667,0.2325184764070494,0.1666666666666666,0.122797043774872,1758.0,34.47058823529412,0.2873488067996077,156.0,54.9375,1.0,146.0,34.47058823529412,5.0,32.0,15.096388967870343,0.0,0.1525714173264979,0.031635100385718,9.313225768739947e-10,0.375,0.0040448904715186,7.450580596923828e-09,0.0575202996534357,0.0196078431372548,0.0027084818517924,1.0,0.237825303482567,8.700348230845098e-05,1.000163478829491,0.2378641828848038,8.701770553590042e-05,15.009382734465596,1.0001634788294915,-8.070222277788778e-16,,,,1.4182874965318986,,,,1.7079967655237889,0.6820386175902978,0.0,2941.282818957996,227.92792815917943,-0.9728208383976992,1.3061330860679787,0.3270531820008004,0.0,0.1270588235294117,0.0,46.0,53.75847405052236,7.437327695804745,-1.87484473438639,0.0433218898152689,0.0067306944406042,4.89151987159986e-05,0.3373503138863744,-0.1487532103531754,-0.4281140201911566
1475,8,23.9609999266983,8.39883944500333,1.594243407567355,-0.0042338439490973,0.0,-0.1032161448282319,11.587609836635906,0.0,2399.6875,1836.1510399640408,438.375,0.9249238506255316,0.7508391706196885,0.5758230685805854,2178.0625,1373.553213877084,249.09375,3.31301920959697,1.3502370410216504,0.9141711435873238,0.0083360575351422,0.0,0.4174566851912389,0.1666666666666666,0.0794377247466492,119.96078431372548,51.0,0.0,0.0,6.0,6118.0,51.0,,,,,,,,,,,2.300007058067345,,,,,,,,,,,,,,,0.2467395560374687,0.2458915717057343,0.2450980392156862,0.4171421545139547,0.3462093977592695,0.2768732498361357,0.4679593082760536,0.4046576860540012,0.2570782632965089,0.2152836063213377,0.134107153702145,0.046608301271142,0.6295926404371557,0.53835029451036,0.4389173848619263,0.2467395560374687,0.2458915717057343,0.2450980392156862,0.2467395560374687,0.2458915717057343,0.2450980392156862,1758.0,32.0,16.07906712172924,3.0,0.0377574370709382,0.0005688282138794,0.0001634521085322,235954765824.0,1352603798.2613163,4688.0,0.2354948805460751,0.1666666666666666,0.1217292377701934,1757.0,34.450980392156865,0.2871853546910755,154.0,54.90625,1.0,146.0,34.450980392156865,3.0,32.0,15.083926031294451,0.0,0.1525714173264979,0.0316351415000747,9.313225768739947e-10,0.375,0.0040472082378378,7.450580596923828e-09,0.0589517726088369,0.0196078431372549,0.0017299749072275,1.0,0.237825303482567,8.700348230845098e-05,1.000163478829491,0.2378641828848038,8.701770553590042e-05,15.009382734465596,1.0001634788294915,-8.070222277788778e-16,,,,1.4182874965318986,,,,1.7079967655237889,0.6820386175902978,0.0,2941.282818957996,227.92792815917943,-0.9728208383976992,1.3061330860679787,0.3270531820008004,0.0,0.1270588235294117,0.0,46.0,53.75847405052236,7.437327695804745,-1.87484473438639,0.0433218898152689,0.0067306944406042,4.89151987159986e-05,0.3373503138863744,-0.1487532103531754,-0.4281140201911566
1475,32,23.9609999266983,8.39883944500333,1.594243407567355,-0.0042338439490973,0.0,-0.103216144828232,11.587609836635906,0.0,2399.6875,1836.1510399640408,438.375,0.9249238506255316,0.7508391706196885,0.5758230685805854,2178.0625,1373.553213877084,249.09375,3.31301920959697,1.3502370410216504,0.9141711435873238,0.0083360575351422,0.0,0.4174566851912389,0.1666666666666666,0.0794377247466492,119.96078431372548,51.0,0.0,0.0,6.0,6118.0,51.0,,,,,,,,,,,2.300007058067345,,,,,,,,,,,,,,,0.2467395560374687,0.2458915717057343,0.2450980392156862,0.4171421545139547,0.3434987471687386,0.2768732498361357,0.4679593082760536,0.4046576860540012,0.2570782632965089,0.2152836063213377,0.134107153702145,0.046608301271142,0.6295926404371557,0.53835029451036,0.4389173848619263,0.2467395560374687,0.2458915717057343,0.2450980392156862,0.2467395560374687,0.2458915717057343,0.2450980392156862,1757.0,32.0,16.096186681844053,5.0,0.0385746976135992,0.0005691519635742,0.0001634521085322,235820548096.0,1355860086.4033391,11244.8,0.2339214570290267,0.1666666666666666,0.124644280022766,1756.0,34.431372549019606,0.2870219025825433,158.0,54.875,1.0,153.0,34.431372549019606,3.0,32.0,15.101053230856818,0.0,0.2102241038134286,0.0318491641531232,9.313225768739947e-10,0.15625,0.0041556077276228,7.450580596923828e-09,0.0580669487711926,0.0196078431372548,0.0017400836737427,1.0,0.237825303482567,8.700348230845098e-05,1.000163478829491,0.2378641828848038,8.701770553590042e-05,15.009382734465596,1.0001634788294915,-8.070222277788778e-16,,,,1.4182874965318986,,,,1.7079967655237889,0.6820386175902978,0.0,2941.282818957996,227.92792815917943,-0.9728208383976992,1.3061330860679787,0.3270531820008004,0.0,0.1270588235294117,0.0,46.0,53.75847405052236,7.437327695804745,-1.87484473438639,0.0433218898152689,0.0067306944406042,4.89151987159986e-05,0.3373503138863744,-0.1487532103531754,-0.4281140201911566
1475,average,23.960999926698303,8.39883944500333,1.5942434075673553,-0.0042338439490973,0.0,-0.103216144828232,11.587609836635906,0.0,2399.6875,1836.1510399640404,438.375,0.9249238506255316,0.7508391706196885,0.5758230685805854,2178.0625,1373.553213877084,249.09375,3.31301920959697,1.3502370410216509,0.9141711435873238,0.0083360575351422,0.0,0.4174566851912389,0.1666666666666666,0.0794377247466492,119.96078431372548,51.0,0.0,0.0,6.0,6118.0,51.0,,,,,,,,,,,2.300007058067345,,,,,,,,,,,,,,,0.2467395560374687,0.2458915717057343,0.2450980392156862,0.4171421545139548,0.3444022973655823,0.2768732498361357,0.4679593082760536,0.4046576860540012,0.2570782632965089,0.2152836063213377,0.134107153702145,0.046608301271142,0.6295926404371557,0.53835029451036,0.4389173848619263,0.2467395560374687,0.2441927912759191,0.2281102349175345,0.2597021403841353,0.2472425473677937,0.2450980392156862,1758.0,32.0,16.088927693857382,3.6666666666666665,0.0380298572518252,0.0005688283365815,0.0001634521085322,235954765824.0,1355915998.602622,6874.488888888889,0.2339782713273837,0.1666666666666666,0.1230568538559438,1757.0,34.45098039215686,0.2871853546910755,156.0,54.90625,1.0,148.33333333333334,34.45098039215686,3.6666666666666665,32.0,15.093789410007206,0.0,0.1717889794888082,0.0317064686796386,9.313225768739947e-10,0.3020833333333333,0.0040825688123264,7.450580596923828e-09,0.0581796736778217,0.0196078431372548,0.0020595134775875,1.0,0.237825303482567,8.700348230845098e-05,1.000163478829491,0.2378641828848038,8.701770553590042e-05,15.009382734465596,1.0001634788294915,-8.070222277788778e-16,,,,1.4182874965318986,,,,1.7079967655237889,0.6820386175902978,0.0,2941.282818957996,227.92792815917943,-0.9728208383976992,1.3061330860679787,0.3270531820008004,0.0,0.1270588235294117,0.0,46.0,53.75847405052236,7.437327695804744,-1.87484473438639,0.0433218898152689,0.0067306944406042,4.891519871599861e-05,0.3373503138863744,-0.1487532103531754,-0.4281140201911566
1478,2,2021.0860260672052,33.563824663925125,1.7854936790432427,-0.3400390609650555,0.0,0.0308802112014385,4.257886021169392,1.444980990166276e-08,822.22900390625,490.67224001974745,3.2908935546875,0.8631602167706867,0.8025789315106255,0.7546145047655802,530.0814819335938,313.3168089848396,1.646728515625,11.591369383393864,4.568222357160953,3.868100289198708,0.0544713078939702,0.0,0.1887561899213516,0.1666666666666666,0.1365181085542285,18.35828877005348,561.0,0.0,0.0,6.0,10299.0,561.0,,,,,,,,,,,2.575922876294277,,,,,,,,,,,,,,,0.2583621945911164,0.2575093600052128,0.2566702624955052,0.4303655487933068,0.4095652284636089,0.3785958295939606,0.9815490894840628,0.9636978218493276,0.9129308927410108,0.8126040491568598,0.7136847024673506,0.5437344421499448,0.8986963239735121,0.8703585015116747,0.8523645862070972,0.1873453820568363,0.1867798626780875,0.1843540433035759,0.1867161973919371,0.1565009869213771,0.112177608612428,261.0,26.0,11.827586206896552,1.0,0.1887561899213516,0.003831417624521,9.709680551509856e-05,673669750.1538461,12381073.409899237,522.0,0.2337164750957854,0.1666666666666666,0.003831417624521,260.0,0.463458110516934,0.0252451694339256,36.0,10.0,1.0,5.0,1.4130434782608696,1.0,26.0,10.852207293666028,0.0,0.3535533905932737,0.0372748157290359,2.9802321841425355e-08,0.5,0.0161249899087737,3.8743019104003917e-07,0.2343585840294926,0.0017825311942959,0.0,1.0,0.4177873992242383,2.5975321587954394e-06,1.0000971062342212,0.4178279689852817,2.5977843953616464e-06,284.669060832897,1.00009710623422,-9.61735697357576e-16,,,,38.52053019858616,,,,2.0781716074662477,1.256268927990516,0.132172331468415,373.174369148417,13.65250779927875,-1.847263058493672,1.5658259114388977,0.474878575206935,0.0,0.4130315762668703,6.0,507.0,14.025397380328007,1.6366207466561489,-3.4893854373946493,0.0383681670824805,0.0007082697065852,2.3629120649270227e-07,0.4520464411390132,-0.170981074700026,-0.399299959065213
1478,8,2021.0860260672052,33.563824663925125,1.7854936790432427,-0.3400390609650555,0.0,0.0308802112014385,4.257886021169392,1.444980990166276e-08,822.22900390625,490.67224001974745,3.2908935546875,0.8631602167706867,0.8025789315106255,0.7546145047655802,530.0814819335938,313.3168089848396,1.646728515625,11.591369383393864,4.568222357160953,3.868100289198708,0.0544713078939702,0.0,0.1887561899213516,0.1666666666666666,0.1365181085542285,18.35828877005348,561.0,0.0,0.0,6.0,10299.0,561.0,,,,,,,,,,,2.575922876294277,,,,,,,,,,,,,,,0.2583621945911164,0.2562540322047525,0.2469188821861649,0.4303655487933068,0.4037593411322033,0.3666823238077779,0.9815490894840628,0.9636978218493276,0.9129308927410108,0.8126040491568598,0.7136847024673506,0.5437344421499448,0.8986963239735121,0.8703585015116747,0.8523645862070972,0.1423684791924033,0.1375771233759932,0.1301997364487126,0.1872935450359749,0.1712523816112699,0.1034290668741366,263.0,26.0,11.82509505703422,1.0,0.1887561899213516,0.0038022813688212,9.709680551509856e-05,678831970.4615384,12382809.73224356,526.0,0.2357414448669201,0.1666666666666666,0.0038022813688212,262.0,0.4670231729055258,0.0254393630449558,36.0,10.076923076923077,1.0,7.0,1.4719101123595506,1.0,26.0,10.84952380952381,0.0,0.3535533905932737,0.0373283776621486,2.9802321841425355e-08,0.5,0.0160622412034313,3.8743019104003917e-07,0.2352716585787367,0.0017825311942959,0.0,1.0,0.4177873992242383,2.5975321587954394e-06,1.0000971062342212,0.4178279689852817,2.5977843953616464e-06,284.669060832897,1.00009710623422,-9.61735697357576e-16,,,,38.52053019858616,,,,2.0781716074662477,1.256268927990516,0.132172331468415,373.174369148417,13.65250779927875,-1.847263058493672,1.5658259114388977,0.474878575206935,0.0,0.4130315762668703,6.0,507.0,14.025397380328007,1.6366207466561489,-3.4893854373946493,0.0383681670824805,0.0007082697065852,2.3629120649270227e-07,0.4520464411390132,-0.170981074700026,-0.399299959065213
